FilePath,SegmentPath,Class,Duration,Origin,Subset
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97756008.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97756008_0_1.38.wav,KillerWhale,1.382283105022831,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012077.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012077_0_1.9.wav,Long_FinnedPilotWhale,1.9015606242497,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9774700P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774700P_0_1.61.wav,KillerWhale,1.6096,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/9420109Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/9420109Q_0_2.29.wav,StripedDolphin,2.2863865546218487,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777900A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777900A_0_1.27.wav,KillerWhale,1.268310502283105,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201M_0_2.24.wav,Long_FinnedPilotWhale,2.2384393757503003,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9769200K.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200K_0_2.49.wav,KillerWhale,2.4857534246575343,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/9420108T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/9420108T_0_1.2.wav,StripedDolphin,1.203361344537815,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8500701L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8500701L_0_1.54.wav,StripedDolphin,1.5442647058823529,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_0.0_3.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_3.0_6.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_6.0_9.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_9.0_12.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_12.0_15.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_15.0_18.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_18.0_21.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_21.0_24.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_24.0_27.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_27.0_30.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_30.0_33.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_33.0_36.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_36.0_39.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_39.0_42.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_42.0_45.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_45.0_48.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_48.0_51.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801404R.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_51.0_54.0.wav,CommonDolphin,2.0381518151815183,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801302J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302J_0_1.17.wav,CommonDolphin,1.1674375,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/5903002S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002S_0_0.69.wav,Grampus_Risso'sDolphin,0.69375,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500403I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500403I_0_1.21.wav,Long_FinnedPilotWhale,1.2080882352941176,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501103J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501103J_0_2.11.wav,Long_FinnedPilotWhale,2.1134873949579838,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777100D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777100D_0_2.82.wav,KillerWhale,2.8193607305936075,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500501C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500501C_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500501C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500501C_3.0_6.0.wav,Long_FinnedPilotWhale,0.385025,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/64030005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64030005_0_1.27.wav,KillerWhale,1.27395,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501204P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501204P_0_2.02.wav,StripedDolphin,2.018419117647059,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500304G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304G_0_2.29.wav,CommonDolphin,2.2903186274509806,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230002G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002G_0_2.93.wav,KillerWhale,2.926027397260274,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/9420104U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104U_0_0.9.wav,BottlenoseDolphin,0.9024579831932772,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9776900T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776900T_0_1.88.wav,KillerWhale,1.879086757990868,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/8700301Y.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700301Y_0_0.77.wav,CommonDolphin,0.7738690074274139,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97751002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97751002_0_0.86.wav,KillerWhale,0.8562557077625571,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777300C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777300C_0_0.58.wav,KillerWhale,0.5760730593607306,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501206W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501206W_0_2.57.wav,Long_FinnedPilotWhale,2.573829531812725,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230002H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002H_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230002H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002H_3.0_6.0.wav,KillerWhale,1.6816438356164385,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002606Y.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606Y_0_2.11.wav,KillerWhale,2.112334801762114,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9750400T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400T_0_0.84.wav,KillerWhale,0.8395890410958904,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501202X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501202X_0_1.68.wav,Long_FinnedPilotWhale,1.6841776710684273,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/75003043.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/75003043_0_1.95.wav,CommonDolphin,1.9524264705882357,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/92304002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304002_0_1.58.wav,KillerWhale,1.5755707762557078,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500304Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304Q_0_0.22.wav,CommonDolphin,0.2206985294117647,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/94201087.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/94201087_0_0.83.wav,Long_FinnedPilotWhale,0.8284033613445378,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/6102400D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/6102400D_0_1.42.wav,StripedDolphin,1.41796875,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/58001019.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/58001019_0_1.06.wav,Long_FinnedPilotWhale,1.060875,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501203Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501203Q_0_2.15.wav,StripedDolphin,2.1520098039215685,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/87003007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003007_0_1.42.wav,CommonDolphin,1.41796875,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9777200F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777200F_0_1.24.wav,KillerWhale,1.2361643835616438,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102H_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102H_3.0_6.0.wav,Long_FinnedPilotWhale,0.5964285714285714,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401A_0_1.54.wav,Long_FinnedPilotWhale,1.5425245098039215,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/57026029.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026029_0_3.0.wav,CommonDolphin,2.99945,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8500700W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8500700W_0_0.82.wav,StripedDolphin,0.8240196078431372,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500400M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500400M_0_1.59.wav,Long_FinnedPilotWhale,1.5890686274509804,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/92304026.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304026_0_0.89.wav,KillerWhale,0.8898630136986302,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/6002601U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002601U_0_1.75.wav,KillerWhale,1.750308370044053,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/9420105E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105E_0_1.29.wav,BottlenoseDolphin,1.2872268907563025,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/56035004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/56035004_0_1.93.wav,Long_FinnedPilotWhale,1.9264864864864863,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/8700400A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400A_0_1.29.wav,Grampus_Risso'sDolphin,1.29375,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/7500302N.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500302N_0.0_3.0.wav,CommonDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97766003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97766003_0_1.22.wav,KillerWhale,1.2195890410958905,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230401I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230401I_0_0.64.wav,KillerWhale,0.6358447488584474,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501105L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501105L_0_2.01.wav,Long_FinnedPilotWhale,2.012292917166867,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9761900G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900G_0_2.43.wav,KillerWhale,2.43013698630137,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/59030005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030005_0.0_3.0.wav,Grampus_Risso'sDolphin,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/59030005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030005_3.0_6.0.wav,Grampus_Risso'sDolphin,0.2347666666666666,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/72007008.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/72007008_0_2.01.wav,StripedDolphin,2.0105402160864347,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801400M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801400M_0_2.07.wav,CommonDolphin,2.067653758542141,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501204U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501204U_0_2.66.wav,StripedDolphin,2.656274509803921,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/64031003.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031003_0_1.78.wav,KillerWhale,1.7787,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9776400A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776400A_0_1.84.wav,KillerWhale,1.841095890410959,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230100Y.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100Y_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230100Y.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100Y_3.0_6.0.wav,KillerWhale,0.1123287671232876,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/9420104T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104T_0_0.62.wav,BottlenoseDolphin,0.6156302521008403,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5702604L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604L_0_2.61.wav,CommonDolphin,2.6112,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501000C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501000C_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501000C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501000C_3.0_6.0.wav,Long_FinnedPilotWhale,0.5933793517406962,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8500700P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8500700P_0_1.98.wav,StripedDolphin,1.9824264705882355,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501202A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501202A_0_2.05.wav,StripedDolphin,2.047843137254902,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230001U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230001U_0.0_3.0.wav,KillerWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230001U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230001U_3.0_6.0.wav,KillerWhale,3.0,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9230001U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230001U_6.0_9.0.wav,KillerWhale,0.4870776255707763,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/BottlenoseDolphin/9420105M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105M_0_1.57.wav,BottlenoseDolphin,1.5740546218487397,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9775600J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775600J_0_1.56.wav,KillerWhale,1.5576255707762556,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501201W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501201W_0_2.08.wav,StripedDolphin,2.0844117647058824,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/92304037.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304037_0_2.99.wav,KillerWhale,2.9915068493150683,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75005019.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75005019_0_2.23.wav,Long_FinnedPilotWhale,2.23445,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97779006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97779006_0_1.41.wav,KillerWhale,1.405662100456621,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9774800M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774800M_0_2.0.wav,KillerWhale,1.9984,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035004_0_1.11.wav,Long_FinnedPilotWhale,1.1101200480192075,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/7500300N.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/7500300N_0_0.81.wav,StripedDolphin,0.8051470588235294,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9774200F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774200F_0_0.43.wav,KillerWhale,0.4312,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/StripedDolphin/8501204D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/StripedDolphin/8501204D_0_1.68.wav,StripedDolphin,1.6776470588235295,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5801402H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801402H_0_1.41.wav,CommonDolphin,1.4054214123006834,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97754006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97754006_0_1.76.wav,KillerWhale,1.7563470319634704,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/CommonDolphin/5702600L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600L_0_1.56.wav,CommonDolphin,1.5557,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Grampus_Risso'sDolphin/8500900H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900H_0_0.63.wav,Grampus_Risso'sDolphin,0.63046875,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035013.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035013_0_1.17.wav,Long_FinnedPilotWhale,1.166686674669868,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/97772002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97772002_0_2.02.wav,KillerWhale,2.016438356164384,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/KillerWhale/9775100J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775100J_0_1.74.wav,KillerWhale,1.7417351598173516,Watkins Marine Mammals,test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401U_0_1.52.wav,Long_FinnedPilotWhale,1.5174019607843137,Watkins Marine Mammals,test
