FilePath,File,Class,Duration,Origin,Set
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024009_27.0_30.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501104J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501104J_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024007_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54004005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54004005_6.0_9.0.wav,Long_FinnedPilotWhale,2.069233333333333,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75005019.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75005019_0_2.23.wav,Long_FinnedPilotWhale,2.23445,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/53007004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/53007004_3.0_6.0.wav,Long_FinnedPilotWhale,1.52868085106383,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5803701B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5803701B_0_2.3.wav,Long_FinnedPilotWhale,2.300343137254902,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5803700E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5803700E_0_0.67.wav,Long_FinnedPilotWhale,0.66796875,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/58001014.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/58001014_0_1.62.wav,Long_FinnedPilotWhale,1.624625,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011023.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011023_3.0_6.0.wav,Long_FinnedPilotWhale,0.23,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77028005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77028005_0_0.27.wav,Long_FinnedPilotWhale,0.26923828125,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012038.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012038_3.0_6.0.wav,Long_FinnedPilotWhale,0.5788775510204082,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102I_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501000X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501000X_0_2.7.wav,Long_FinnedPilotWhale,2.701620648259304,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703500O.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703500O_0_1.4.wav,Long_FinnedPilotWhale,1.3964885954381752,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024007_24.0_27.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/58001005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/58001005_0_1.14.wav,Long_FinnedPilotWhale,1.136525,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102I_3.0_6.0.wav,Long_FinnedPilotWhale,0.8407142857142857,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400L_3.0_6.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7702800S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7702800S_0_1.09.wav,Long_FinnedPilotWhale,1.0875,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_30.0_33.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024007_30.0_33.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011062.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011062_0_2.4.wav,Long_FinnedPilotWhale,2.3950660264105643,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500401A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500401A_0_1.54.wav,Long_FinnedPilotWhale,1.5425245098039215,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501101I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501101I_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011023.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011023_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201M_0_2.24.wav,Long_FinnedPilotWhale,2.2384393757503003,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501204M.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501204M_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035026.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035026_0_1.82.wav,Long_FinnedPilotWhale,1.821128451380552,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_3.0_6.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501206U.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501206U_0_2.36.wav,Long_FinnedPilotWhale,2.3625450180072027,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/9420108I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/9420108I_0_1.8.wav,Long_FinnedPilotWhale,1.799075630252101,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400Z.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400Z_0_2.05.wav,Long_FinnedPilotWhale,2.0468,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012009_0_2.41.wav,Long_FinnedPilotWhale,2.4089795918367347,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501204D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501204D_0_2.91.wav,Long_FinnedPilotWhale,2.9088235294117646,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54004007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54004007_0_2.18.wav,Long_FinnedPilotWhale,2.175733333333333,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400E_0_2.6.wav,Long_FinnedPilotWhale,2.5986,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010002.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010002_3.0_6.0.wav,Long_FinnedPilotWhale,1.7213505402160865,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024007_39.0_42.0.wav,Long_FinnedPilotWhale,2.566930693069307,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7702801G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7702801G_0_0.91.wav,Long_FinnedPilotWhale,0.9140625,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024009_15.0_18.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012026.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012026_0_2.32.wav,Long_FinnedPilotWhale,2.315744297719088,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501202Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501202Q_0_2.04.wav,Long_FinnedPilotWhale,2.035048019207683,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7702800H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7702800H_0_0.94.wav,Long_FinnedPilotWhale,0.93515625,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400V_0_1.94.wav,Long_FinnedPilotWhale,1.9404,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501102H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501102H_3.0_6.0.wav,Long_FinnedPilotWhale,0.5964285714285714,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75004025.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75004025_0_0.74.wav,Long_FinnedPilotWhale,0.7446078431372549,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_24.0_27.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501001A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501001A_0_2.01.wav,Long_FinnedPilotWhale,2.006050420168067,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501203F.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501203F_0_1.93.wav,Long_FinnedPilotWhale,1.9258883553421369,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501100V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501100V_0_2.99.wav,Long_FinnedPilotWhale,2.989609843937575,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500403E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500403E_0_1.89.wav,Long_FinnedPilotWhale,1.887352941176471,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500402C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500402C_0_1.18.wav,Long_FinnedPilotWhale,1.178186274509804,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500501E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500501E_0_2.5.wav,Long_FinnedPilotWhale,2.50125,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024009_18.0_21.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500502S.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500502S_0_1.71.wav,Long_FinnedPilotWhale,1.7094,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012051.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012051_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500500Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500500Q_0_0.74.wav,Long_FinnedPilotWhale,0.7373,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500403I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500403I_0_1.21.wav,Long_FinnedPilotWhale,1.2080882352941176,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024009_42.0_45.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500503B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500503B_0_2.02.wav,Long_FinnedPilotWhale,2.016,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024009.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024009_24.0_27.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500501P.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500501P_0_1.35.wav,Long_FinnedPilotWhale,1.3542,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_48.0_51.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_6.0_9.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7500501D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7500501D_0_2.25.wav,Long_FinnedPilotWhale,2.251125,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703501B.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703501B_0_2.14.wav,Long_FinnedPilotWhale,2.1363025210084032,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501106D.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501106D_0_2.04.wav,Long_FinnedPilotWhale,2.0396338535414165,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703500X.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703500X_0_1.69.wav,Long_FinnedPilotWhale,1.6899279711884754,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012077.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012077_0_1.9.wav,Long_FinnedPilotWhale,1.9015606242497,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77034007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77034007_0_0.9.wav,Long_FinnedPilotWhale,0.89765625,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501103G.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501103G_0_1.96.wav,Long_FinnedPilotWhale,1.9559603841536612,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501101C.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501101C_0_3.0.wav,Long_FinnedPilotWhale,2.9976590636254503,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54004005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54004005_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400401L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400401L_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024007_27.0_30.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501103J.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501103J_0_2.11.wav,Long_FinnedPilotWhale,2.1134873949579838,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_21.0_24.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012008.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012008_0_2.66.wav,Long_FinnedPilotWhale,2.663673469387755,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501202L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501202L_0_2.6.wav,Long_FinnedPilotWhale,2.596440576230492,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75010018.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75010018_0_2.31.wav,Long_FinnedPilotWhale,2.3105402160864346,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501205V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501205V_0_2.35.wav,Long_FinnedPilotWhale,2.3478331332533013,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75012056.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75012056_0_2.62.wav,Long_FinnedPilotWhale,2.619045618247299,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5400400L.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5400400L_9.0_12.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75005005.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75005005_0_1.41.wav,Long_FinnedPilotWhale,1.4068125,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/5803700H.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/5803700H_0_0.96.wav,Long_FinnedPilotWhale,0.96328125,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501201V.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501201V_3.0_6.0.wav,Long_FinnedPilotWhale,0.3849039615846338,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703500Q.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703500Q_0_1.72.wav,Long_FinnedPilotWhale,1.7182112845138056,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501203T.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501203T_0_1.99.wav,Long_FinnedPilotWhale,1.9907563025210084,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_27.0_30.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011038.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011038_0_2.39.wav,Long_FinnedPilotWhale,2.3891596638655463,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501105A.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501105A_0_1.92.wav,Long_FinnedPilotWhale,1.918517406962785,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/77035004.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/77035004_0_1.11.wav,Long_FinnedPilotWhale,1.1101200480192075,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/75011057.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/75011057_0.0_3.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024006.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024006_51.0_54.0.wav,Long_FinnedPilotWhale,1.595858085808581,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7703500W.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7703500W_0_1.85.wav,Long_FinnedPilotWhale,1.8454861944777912,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501106I.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501106I_0_2.59.wav,Long_FinnedPilotWhale,2.586452581032413,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/54024007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/54024007_18.0_21.0.wav,Long_FinnedPilotWhale,3.0,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/58037007.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/58037007_0_1.2.wav,Long_FinnedPilotWhale,1.19765625,Watkins Marine Mammals,Test
../../Dataset/Audios/Watkins Marine Mammals/Full/Long_FinnedPilotWhale/7501100E.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Long_FinnedPilotWhale/7501100E_0_2.4.wav,Long_FinnedPilotWhale,2.401800720288115,Watkins Marine Mammals,Test
