SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,Class
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,44.0,44.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-34-24_9.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,9.0,10.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-34-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,33.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-34-24_41.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,41.0,41.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-41-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,28.0,28.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-41-24_36.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,36.0,37.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-41-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,57.0,57.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-42-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-42-24.wav,23.0,24.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-42-24_50.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-42-24.wav,50.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-44-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-44-24.wav,39.0,39.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-44-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-44-24.wav,43.0,43.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-44-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-44-24.wav,53.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,44.0,44.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,53.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,58.0,59.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-46-24_21.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-46-24.wav,21.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-49-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-49-24.wav,7.0,7.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-49-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-49-24.wav,53.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-53-24_41.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-53-24.wav,41.0,41.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-56-24_10.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-56-24.wav,10.0,11.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-56-24_25.0_25.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-56-24.wav,25.0,25.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-56-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-56-24.wav,28.0,28.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-56-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-56-24.wav,36.0,36.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-56-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-56-24.wav,38.0,38.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-58-24_21.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-58-24.wav,21.0,21.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-58-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-58-24.wav,51.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-58-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-58-24.wav,54.0,54.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-58-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-58-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-59-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-59-24.wav,10.0,10.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-59-24_39.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-59-24.wav,39.0,40.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-59-24_52.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-59-24.wav,52.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-59-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-59-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-00-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-00-24.wav,12.0,12.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-00-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-00-24.wav,50.0,50.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,4.0,4.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_14.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,14.0,14.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,19.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,29.0,29.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_32.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,32.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,35.0,36.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,47.0,47.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,55.0,55.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-01-24_58.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-01-24.wav,58.0,58.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-02-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-02-24.wav,13.0,13.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-02-24_39.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-02-24.wav,39.0,41.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-02-24_52.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-02-24.wav,52.0,54.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-03-24_9.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-03-24.wav,9.0,9.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-03-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-03-24.wav,15.0,15.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-03-24_21.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-03-24.wav,21.0,21.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-03-24_40.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-03-24.wav,40.0,41.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-03-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-03-24.wav,44.0,44.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_01-03-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-03-24.wav,51.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_02-10-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-10-24.wav,57.0,57.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_04-00-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,47.0,47.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_04-01-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,49.0,49.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_04-52-24_17.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-52-24.wav,17.0,17.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_04-52-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-52-24.wav,19.0,19.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_05-05-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,0.0,0.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_05-05-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,2.0,3.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-01-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-01-24.wav,52.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-03-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-03-24.wav,53.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-04-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-04-24.wav,3.0,3.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-04-24_14.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-04-24.wav,14.0,14.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-05-24_8.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,8.0,9.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-33-24_36.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,36.0,38.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-33-24_45.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,45.0,45.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-33-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,50.0,50.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-33-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,52.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-33-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,54.0,54.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-33-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-34-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,55.0,55.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-39-24_38.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-39-24.wav,38.0,39.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-39-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-39-24.wav,42.0,42.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_08-40-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-40-24.wav,46.0,46.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-08-24_45.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-08-24.wav,45.0,45.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-17-24_32.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,32.0,32.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-17-24_58.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,58.0,58.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-20-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,8.0,8.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-20-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,43.0,43.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-20-24_46.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,46.0,47.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-22-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-22-24.wav,42.0,42.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-22-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-22-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-31-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-31-24.wav,2.0,2.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-31-24_5.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-31-24.wav,5.0,5.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-31-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-31-24.wav,33.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-34-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-34-24.wav,29.0,29.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-36-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,40.0,40.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-37-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,56.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_16-04-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-04-24.wav,42.0,42.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_16-44-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-44-24.wav,24.0,24.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-00-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-00-24.wav,28.0,28.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-01-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,33.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,0.0,0.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,7.0,7.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,15.0,15.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,23.0,24.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,27.0,27.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,34.0,34.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,38.0,38.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,40.0,40.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_55.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,55.0,56.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-03-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-03-24.wav,8.0,8.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-20-24_49.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,49.0,50.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-28-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,4.0,4.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-28-24_10.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,10.0,11.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-28-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,20.0,20.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-51-24_45.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-51-24.wav,45.0,49.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-53-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-53-24.wav,23.0,24.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-55-24_32.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-55-24.wav,32.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-56-24_6.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,6.0,6.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-56-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,15.0,15.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-56-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,22.0,22.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-56-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,33.0,33.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-56-24_39.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,39.0,40.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-56-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-56-24.wav,44.0,44.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-57-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,42.0,42.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-57-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-57-24.wav,50.0,50.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-58-24_6.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,6.0,7.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-58-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-58-24.wav,46.0,46.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_22-00-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_22-00-24.wav,22.0,23.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-00-24_5.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,5.0,5.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-00-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,55.0,55.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-02-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,3.0,3.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-03-24_11.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-03-24.wav,11.0,14.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_12.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,12.0,13.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,16.0,16.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_20.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,20.0,21.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_32.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,32.0,32.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,43.0,43.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,46.0,46.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,51.0,51.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,53.0,53.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,55.0,55.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-05-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,57.0,57.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,4.0,4.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,29.0,29.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_44.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,44.0,45.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-06-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-06-24.wav,47.0,47.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-07-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,10.0,10.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-07-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,52.0,52.0,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-29_00-07-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,55.0,55.0,CLICK
